target,label,koi_name,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,koi_period,koi_depth,koi_snr
KIC 9489947,FALSE POSITIVE,K03385.01,0,1,0,0,54.061328105,79684,1012.2
KIC 6960487,FALSE POSITIVE,K03386.01,0,1,0,0,34.525990182,67161.4,1008.1
KIC 5894182,CANDIDATE,K07750.01,0,0,0,0,494.485085,385.3,13.9
KIC 6309264,FALSE POSITIVE,K03387.01,0,0,1,0,14.2821417,224.9,8.7
KIC 7021177,FALSE POSITIVE,K03452.01,0,1,0,0,18.64532882,433815,1256.8
KIC 7122259,FALSE POSITIVE,K03454.01,0,1,0,0,20.882125422,233450,3506.5
KIC 6947668,CANDIDATE,K03455.01,0,0,0,0,14.0545718,274.3,11.6
KIC 6364582,CONFIRMED,K03456.01,0,0,0,0,30.8609783,128.9,17.8
KIC 6190535,FALSE POSITIVE,K07769.01,1,0,0,0,3.652810043,119.4,6.0
KIC 9834257,FALSE POSITIVE,K03457.01,0,1,1,1,15.65134872,3104,81.6
KIC 10748621,FALSE POSITIVE,K03532.01,0,1,0,0,286.1755875,328544,765.3
KIC 4824268,FALSE POSITIVE,K03533.01,0,1,0,0,152.15144795,151815,2163.4
KIC 6527016,FALSE POSITIVE,K07783.01,0,0,1,0,0.542636318,74.6,17.3
KIC 6431670,FALSE POSITIVE,K03534.01,0,1,0,0,29.911334059,354377,1349.8
KIC 7376500,FALSE POSITIVE,K03535.01,0,1,0,0,5.877122485,362900,1210.8
KIC 9636559,FALSE POSITIVE,K03618.01,0,1,0,0,10.636305846,216063,1419.0
KIC 8095110,FALSE POSITIVE,K03619.01,0,1,1,1,2.1032389,24852.5,625.1
KIC 11499263,FALSE POSITIVE,K03620.01,0,1,0,0,46.698200933,54592.5,879.0
KIC 9775253,FALSE POSITIVE,K03621.01,0,1,0,0,4.39451798,223616,249.5
KIC 3858988,FALSE POSITIVE,K03388.01,0,1,1,1,25.9518795,1312.3,63.7
KIC 3848966,CANDIDATE,K03389.01,0,0,0,0,29.7681831,159.9,13.2
KIC 10798605,FALSE POSITIVE,K03390.01,0,1,0,0,56.048096688,53725.8,1003.7
KIC 5895083,FALSE POSITIVE,K07751.01,0,0,1,0,2.25161215,23.9,9.2
KIC 9452897,CANDIDATE,K03391.01,0,0,0,0,36.7662364,579.5,12.6
KIC 9714123,FALSE POSITIVE,K03392.01,0,1,0,0,50.35545898,107138,1219.4
KIC 6118370,CONFIRMED,K03458.01,0,0,0,0,14.0328775,210.9,11.8
KIC 2717158,CONFIRMED,K03459.01,0,0,0,0,13.2226149,261.7,12.6
KIC 6198256,FALSE POSITIVE,K07770.01,1,0,0,0,3.54828691,70.9,9.9
KIC 9664276,CANDIDATE,K03460.01,0,0,0,0,62.596544,223.1,15.5
KIC 2437112,FALSE POSITIVE,K03461.01,0,1,1,1,18.79852,487.4,11.2
KIC 7987086,FALSE POSITIVE,K03536.01,0,1,0,0,156.51657398,113337,2016.1
KIC 7374746,FALSE POSITIVE,K03537.01,0,1,0,0,1.366946478,158643,796.5
KIC 8668810,FALSE POSITIVE,K03538.01,1,0,0,0,313.09275066,445612,1952.3
KIC 6519865,FALSE POSITIVE,K07782.01,1,0,1,0,0.566813677,61.2,11.5
KIC 8868907,FALSE POSITIVE,K03539.01,0,1,0,0,157.32263943,153932,1386.8
KIC 3865298,FALSE POSITIVE,K03540.01,0,1,0,0,9.53040216,321541,185.6
KIC 10091110,FALSE POSITIVE,K03627.01,0,1,0,0,4.218512654,23416.8,699.9
KIC 3542574,FALSE POSITIVE,K03628.01,0,1,0,1,3.47140045,,
KIC 3544694,FALSE POSITIVE,K03629.01,0,1,0,0,1.922862476,101272,362.1
KIC 9085563,CONFIRMED,K03393.01,0,0,0,0,54.6493679,432.5,15.1
KIC 7748487,CANDIDATE,K03394.01,0,0,0,0,15.5764061,257.1,14.1
KIC 3219037,CANDIDATE,K03395.01,0,0,0,0,10.00506974,143.3,11.4
KIC 5952448,FALSE POSITIVE,K07753.01,0,1,1,1,0.905675699,73.2,10.2
KIC 5710069,CANDIDATE,K03396.01,0,0,0,0,36.2580749,380.3,12.5
KIC 9967009,CANDIDATE,K03462.01,0,0,0,0,12.4326997,240.3,11.5
KIC 11874338,FALSE POSITIVE,K03464.01,0,1,0,0,15.9750417,643.5,37.5
KIC 9763612,CONFIRMED,K03465.01,0,0,0,0,16.0505464,94.4,14.6
KIC 6199716,FALSE POSITIVE,K07771.01,0,0,1,1,0.805267592,146.6,9.8
KIC 9468384,FALSE POSITIVE,K03466.01,0,1,0,0,11.082622625,268725,1725.6
KIC 8868364,FALSE POSITIVE,K03541.01,0,1,0,0,421.42848194,96654.3,3162.0
KIC 10092312,FALSE POSITIVE,K01823.02,0,1,1,1,1.096587245,541.2,67.1
KIC 3964545,FALSE POSITIVE,K03542.01,0,1,0,0,3.012476415,198402,2060.3
KIC 9656397,FALSE POSITIVE,K03543.01,0,1,0,0,204.74104758,333804,2000.2
KIC 5444491,FALSE POSITIVE,K07727.01,0,0,1,1,0.759740194,42.5,13.7
KIC 3735629,FALSE POSITIVE,K03544.01,0,1,0,0,4.664186517,555376,445.7
KIC 8244173,FALSE POSITIVE,K03545.01,0,1,0,0,1.092066399,401890,1160.6
KIC 6546508,FALSE POSITIVE,K03613.01,0,1,0,0,3.053578643,52879.9,661.4
KIC 9886224,FALSE POSITIVE,K03614.01,0,1,0,0,2.992662857,113705,296.8
KIC 3735634,FALSE POSITIVE,K03615.01,0,1,1,1,4.664188563,11360.5,272.6
KIC 5730380,FALSE POSITIVE,K07738.01,0,1,1,0,0.954873008,33,1.5
KIC 6058875,FALSE POSITIVE,K03616.01,0,1,0,0,0.56493412,252639,1361.5
KIC 10735564,FALSE POSITIVE,K03617.01,0,1,0,0,1.674984844,234579,858.8
KIC 6200810,CANDIDATE,K03397.01,0,0,0,0,35.8754482,366.7,12.6
KIC 3561464,CONFIRMED,K03398.01,0,0,0,0,7.31945294,166.8,16.3
KIC 5962509,FALSE POSITIVE,K07754.01,0,0,1,1,0.790049989,70.8,12.3
KIC 6359802,FALSE POSITIVE,K03399.01,0,1,1,1,14.15402615,21653,23.9
KIC 7121885,FALSE POSITIVE,K03467.01,0,1,0,0,33.93754213,32990.3,1112.0
KIC 5213404,CONFIRMED,K03468.01,0,0,0,0,20.7057153,115.9,13.5
KIC 4844470,CANDIDATE,K03469.01,0,0,0,0,60.532988,467.5,23.8
KIC 6205566,FALSE POSITIVE,K07772.01,1,0,1,1,3.7228679,52.1,9.8
KIC 9995771,CONFIRMED,K03470.02,0,0,0,0,25.4337864,302,14.3
KIC 7287391,FALSE POSITIVE,K03546.01,0,1,0,0,4.286103033,173359,397.1
KIC 6756202,FALSE POSITIVE,K03547.01,0,1,0,0,290.7778719,225767,1836.8
KIC 10215869,FALSE POSITIVE,K03548.01,0,1,0,0,5.017239915,144642,970.9
KIC 5456319,FALSE POSITIVE,K07728.01,0,0,1,0,0.937923475,40.4,12.0
KIC 2307206,FALSE POSITIVE,K03549.01,0,1,0,0,204.0329342,411374,884.9
KIC 7025540,FALSE POSITIVE,K03550.01,0,1,0,0,2.148219541,457844,619.8
KIC 7620844,FALSE POSITIVE,K03551.01,0,1,0,0,58.621578824,142951,1887.7
KIC 6677267,FALSE POSITIVE,K03622.01,0,1,1,0,3.125821128,5025.4,245.2
KIC 7732791,FALSE POSITIVE,K03623.01,0,1,0,0,1.032068851,121993,140.0
KIC 5736801,FALSE POSITIVE,K07739.01,1,0,1,0,6.6751871,178.3,7.0
KIC 8177798,FALSE POSITIVE,K03624.01,0,1,0,0,1.450205839,25883.7,419.0
KIC 10489521,FALSE POSITIVE,K03625.01,0,1,0,0,3.224486463,403734,1905.1
KIC 12643582,FALSE POSITIVE,K03626.01,0,1,0,0,44.14579777,224228,434.9
KIC 9328641,FALSE POSITIVE,K03400.01,1,0,0,0,33.3239576,2012.1,173.7
KIC 9966219,CANDIDATE,K03401.01,0,0,0,0,17.9559673,137,11.9
KIC 5991070,FALSE POSITIVE,K07756.01,1,0,0,0,0.94102954,34.5,13.3
KIC 3757778,FALSE POSITIVE,K03402.01,0,1,0,0,36.514374043,111620,1701.1
KIC 11754430,CONFIRMED,K03403.01,0,0,0,0,39.818832,199.1,29.4
KIC 11875511,FALSE POSITIVE,K03471.01,0,1,0,0,67.451045,7062.8,205.4
KIC 6231721,CANDIDATE,K07773.01,0,0,0,0,2.69339974,147.5,8.7
KIC 9536108,CANDIDATE,K03472.01,0,0,0,0,10.43003118,120,10.6
KIC 8905246,CANDIDATE,K03473.01,0,0,0,0,27.63714708,735.5,27.4
KIC 5213230,CONFIRMED,K03474.01,0,0,0,0,52.6095103,203.7,15.3
KIC 6233466,FALSE POSITIVE,K03552.01,0,1,0,0,15.873380595,208362,978.2
KIC 5460434,CANDIDATE,K07729.01,0,0,0,0,50.563697,50.5,6.8
KIC 11249624,FALSE POSITIVE,K03553.01,0,1,0,0,65.583665567,242398,1649.5
KIC 6426592,FALSE POSITIVE,K03554.01,0,1,0,0,394.67816267,253376,1500.7
KIC 8491745,FALSE POSITIVE,K03555.01,0,1,0,0,111.31980522,62704.9,3433.7
KIC 3970117,FALSE POSITIVE,K03556.01,0,1,0,0,110.29512684,176336,2084.3
KIC 11147814,FALSE POSITIVE,K03334.01,0,1,0,0,95.178317934,128575,2279.1
KIC 10922659,CONFIRMED,K03335.01,0,0,0,0,31.2543238,438,14.7
KIC 8892720,FALSE POSITIVE,K03336.01,0,1,0,0,61.4911479,58702.9,1421.7
KIC 6032920,FALSE POSITIVE,K07757.01,1,0,0,0,10.828825742,92.1,4.8
KIC 8409295,CONFIRMED,K03404.01,0,0,0,0,82.292865,371.1,13.0
KIC 7131760,CONFIRMED,K03407.01,0,0,0,0,92.436978,955.2,17.8
KIC 11922778,CANDIDATE,K03408.01,0,0,0,0,65.427645,319,15.6
KIC 9468382,FALSE POSITIVE,K03409.01,0,1,1,1,11.08260553,601.2,51.3
KIC 6145201,FALSE POSITIVE,K03475.01,0,1,1,0,22.7832776,120.2,18.2
KIC 5986209,FALSE POSITIVE,K03476.01,0,1,0,0,23.737952838,95883.6,1221.2
KIC 9226339,FALSE POSITIVE,K03477.01,0,0,1,0,21.4618453,122.2,13.4
KIC 6525209,FALSE POSITIVE,K03479.01,0,1,0,0,75.13194883,122372,3625.5
KIC 5534965,FALSE POSITIVE,K03557.01,0,1,0,0,243.82122131,56799.3,2804.3
KIC 5512513,FALSE POSITIVE,K07730.01,0,1,0,0,0.77459856,,
KIC 9965206,FALSE POSITIVE,K03558.01,0,1,0,0,16.227548674,192688,1870.0
KIC 4247023,FALSE POSITIVE,K03559.01,0,1,0,0,47.189437,370871,804.0
KIC 4848423,FALSE POSITIVE,K03560.01,0,1,0,0,1.501760172,387905,2624.0
KIC 11403216,FALSE POSITIVE,K03561.01,0,1,0,0,4.05325447,110916,446.1
KIC 5774375,FALSE POSITIVE,K07740.01,0,1,0,0,1.549979213,370546,672.7
KIC 8263752,FALSE POSITIVE,K03338.01,1,1,1,1,10.99381963,1685.8,102.9
KIC 7772914,CANDIDATE,K03339.01,0,0,0,0,23.1334494,456.3,21.6
KIC 3529290,CANDIDATE,K03340.01,0,0,0,0,8.9539656,70.4,12.2
KIC 9285265,CONFIRMED,K03410.01,0,0,0,0,16.5860329,231.3,14.6
KIC 6025124,CANDIDATE,K03411.01,0,0,0,0,26.83771808,8512,101.4
KIC 5780930,CONFIRMED,K03412.01,0,0,0,0,16.7525077,338.3,18.2
KIC 4164393,FALSE POSITIVE,K03413.01,0,1,0,0,49.612757516,130460,2070.3
KIC 6277410,CANDIDATE,K07774.01,0,0,0,0,6.32589574,192.5,8.8
KIC 9843517,CANDIDATE,K03480.01,0,0,0,0,11.9378354,246,9.6
KIC 8812045,CANDIDATE,K03481.01,0,0,0,0,32.715906,135.7,13.1
KIC 7288444,CONFIRMED,K03482.01,0,0,0,0,15.3317719,179.2,13.3
KIC 3101923,CANDIDATE,K03483.01,0,0,0,0,82.331756,283.2,11.9
KIC 10881457,CONFIRMED,K03484.01,0,0,0,0,84.704139,655.7,17.0
KIC 5513861,FALSE POSITIVE,K07731.01,0,1,0,0,0.755105584,250026,2158.5
KIC 9948002,FALSE POSITIVE,K03562.01,0,1,0,0,101.26336282,72792.5,3573.1
KIC 5264304,FALSE POSITIVE,K03563.01,0,1,0,0,120.58167178,192896,1184.8
KIC 10960995,FALSE POSITIVE,K03564.01,0,1,0,0,1.558544209,225588,421.6
KIC 9592575,FALSE POSITIVE,K03565.01,0,1,1,0,2.63757408,169658,1471.6
KIC 7898576,FALSE POSITIVE,K03566.01,1,0,0,0,8.64636188,218072,2441.7
KIC 5806800,FALSE POSITIVE,K07741.01,0,0,1,0,125.288206,241.6,9.4
KIC 11671429,FALSE POSITIVE,K03567.01,0,1,0,0,112.46358893,242411,1374.0
KIC 5621333,CANDIDATE,K03341.01,0,0,0,0,27.0965146,208.4,16.4
KIC 5392897,FALSE POSITIVE,K03342.01,0,1,0,0,42.39930429,205992,2261.9
KIC 3236705,CANDIDATE,K03343.01,0,0,0,0,83.2664103,620,10.9
KIC 11810124,CONFIRMED,K03344.01,0,0,0,0,11.6044881,267.6,14.5
KIC 6023859,FALSE POSITIVE,K03414.01,0,1,0,0,27.009807384,67898,541.3
KIC 3433668,CONFIRMED,K03415.01,0,0,0,0,15.0219784,96.9,7.4
KIC 2849140,CANDIDATE,K03416.01,0,0,0,0,11.8237228,212.7,14.2
KIC 7503885,CONFIRMED,K03417.01,0,0,0,0,91.078624,738.6,20.8
KIC 3629330,CONFIRMED,K03418.01,0,0,0,0,85.272459,767.8,18.9
KIC 5471289,FALSE POSITIVE,K03485.01,1,0,1,1,12.42592675,410.3,63.7
KIC 8121328,CANDIDATE,K03486.01,0,0,0,0,19.0689513,169.3,19.1
KIC 9783760,FALSE POSITIVE,K03487.01,0,1,0,0,89.7398137,81096,296.0
KIC 9528430,FALSE POSITIVE,K03489.01,0,1,0,0,90.08255562,43252.2,3571.6
KIC 5529552,FALSE POSITIVE,K07732.01,1,0,0,1,0.759768478,57.4,12.9
KIC 8882847,FALSE POSITIVE,K03490.01,0,0,1,0,42.2011587,178.1,15.9
KIC 9773869,FALSE POSITIVE,K03568.01,0,1,0,0,15.65129028,398641,359.7
KIC 6707942,FALSE POSITIVE,K03569.01,0,1,0,0,9.014220178,34085.6,1109.2
KIC 5023948,FALSE POSITIVE,K03570.01,0,1,0,0,1.824653341,176739,1833.7
KIC 5113053,FALSE POSITIVE,K03571.01,0,1,0,0,3.185090259,423276,1909.2
KIC 5817957,FALSE POSITIVE,K07742.01,0,1,0,1,372.76888,1157.2,22.8
KIC 4743508,FALSE POSITIVE,K03572.01,0,1,0,0,2.086076372,58858,159.3
KIC 11303322,CONFIRMED,K03345.01,0,0,0,0,38.1303324,180.4,11.6
KIC 11241912,CONFIRMED,K03346.01,0,0,0,0,14.42735088,117,21.5
KIC 6043538,CANDIDATE,K07759.01,0,0,0,0,6.2253374,108.6,11.8
KIC 8824737,CONFIRMED,K03347.01,0,0,0,0,12.90235874,354.4,15.7
KIC 9349757,CONFIRMED,K03348.01,0,0,0,0,36.4337867,406.8,16.2
KIC 11519134,FALSE POSITIVE,K03419.01,0,1,0,0,58.5850357,75468,656.5
KIC 7289338,CANDIDATE,K03420.02,0,0,0,0,12.5014905,220.1,10.8
KIC 5004909,CANDIDATE,K03421.01,0,0,0,0,40.6511021,136.4,17.3
KIC 6278670,CANDIDATE,K07775.01,0,0,0,0,89.945828,335.6,6.6
KIC 5898983,CANDIDATE,K03422.01,0,0,0,0,40.1454757,310.8,5.2
KIC 8552719,CONFIRMED,K01792.03,0,0,0,0,9.10969334,126.4,47.8
KIC 12164634,FALSE POSITIVE,K03491.01,0,1,0,0,89.3313828,2177.6,169.5
KIC 5193077,FALSE POSITIVE,K03492.01,0,1,1,0,22.2941485,100.9,13.6
KIC 5617259,CANDIDATE,K07733.01,0,0,0,0,1.048130894,191.8,5.2
KIC 8880123,CONFIRMED,K03493.01,0,0,0,0,46.7162336,345.5,15.4
KIC 9474756,CANDIDATE,K03495.01,0,0,0,0,17.6062701,146.2,10.4
KIC 10068919,FALSE POSITIVE,K03573.01,0,1,0,0,43.56225858,51325,163.6
KIC 7353970,FALSE POSITIVE,K03574.01,0,1,1,0,198.443477,39943,464.2
KIC 12316447,FALSE POSITIVE,K03575.01,0,1,0,0,17.907664726,265411,1731.4
KIC 5823557,FALSE POSITIVE,K07743.01,0,0,0,1,2.4044122,42.7,10.8
KIC 10491554,FALSE POSITIVE,K03576.01,0,1,0,0,22.77196484,325446,305.2
KIC 9785454,FALSE POSITIVE,K03577.01,0,1,0,0,184.52015392,49269,1759.1
KIC 8636333,CONFIRMED,K03349.01,0,0,0,0,82.175197,546.4,20.8
KIC 7136958,FALSE POSITIVE,K03350.01,0,1,0,0,29.015852933,71432.1,1268.8
KIC 1995732,FALSE POSITIVE,K03351.01,0,1,0,0,77.36241476,96585.8,1246.3
KIC 6069674,FALSE POSITIVE,K07761.01,1,0,0,0,495.71095,443.1,8.5
KIC 8081239,CONFIRMED,K03352.01,0,0,0,0,10.35857039,273.7,15.1
KIC 3745559,CONFIRMED,K03423.01,0,0,0,0,30.2541186,576.3,12.3
KIC 8356054,FALSE POSITIVE,K03424.01,0,1,0,0,17.081202417,134143,1524.8
KIC 9117416,CONFIRMED,K03425.01,0,0,0,0,20.034708,124.4,22.9
KIC 6356400,CANDIDATE,K07776.01,0,0,0,0,541.92452,1504.2,18.1
KIC 5900235,CANDIDATE,K03426.01,0,0,0,0,58.7701045,224.4,13.2
KIC 7517261,CONFIRMED,K03496.01,0,0,0,0,23.2385587,161.2,15.5
KIC 5653795,FALSE POSITIVE,K07734.01,1,0,0,0,118.314913,216.3,7.0
KIC 8424002,CONFIRMED,K03497.01,0,0,0,0,20.35971899,345.7,26.8
KIC 8635938,FALSE POSITIVE,K03498.01,0,1,0,1,43.798566,290.4,26.1
KIC 10464666,FALSE POSITIVE,K03578.01,0,1,0,0,131.73630485,58381.2,1241.0
KIC 5024292,FALSE POSITIVE,K03579.01,0,1,0,0,4.301031137,204153,1526.2
KIC 4659255,FALSE POSITIVE,K03580.01,0,1,0,0,198.01379181,142501,1411.3
KIC 8263746,FALSE POSITIVE,K03581.01,0,1,0,0,10.9938268,419208,469.5
KIC 5877292,CANDIDATE,K07744.01,0,0,0,0,11.7201693,154.4,7.5
KIC 3428468,FALSE POSITIVE,K03582.01,0,1,0,0,114.90862419,196112,1179.7
KIC 7091432,CONFIRMED,K03353.01,0,0,0,0,11.55532445,250,16.1
KIC 9845909,CANDIDATE,K03354.01,0,0,0,0,11.5706005,211.9,9.6
KIC 9221528,CANDIDATE,K03355.01,0,0,0,0,16.2953228,229.1,12.9
KIC 6106046,CANDIDATE,K07762.01,0,0,0,0,8.5073512,209.5,8.9
KIC 6368230,CONFIRMED,K03356.01,0,0,0,0,26.0841212,259.7,13.8
KIC 7115291,FALSE POSITIVE,K03357.01,0,1,0,0,52.802767576,52110.3,1238.8
KIC 9907505,FALSE POSITIVE,K03427.01,0,1,0,0,39.206808648,186978,1274.3
KIC 9027909,CONFIRMED,K03428.01,0,0,0,0,64.6589166,235.4,13.9
KIC 6369845,FALSE POSITIVE,K07777.01,0,0,1,0,27.6760342,266.8,14.4
KIC 5471688,FALSE POSITIVE,K03499.01,1,0,1,1,12.4281308,131.4,9.4
KIC 6058816,CONFIRMED,K03500.01,0,0,0,0,73.7502765,233.1,33.9
KIC 5130740,FALSE POSITIVE,K03583.01,0,1,0,0,210.30644361,46455.4,1081.7
KIC 9892471,FALSE POSITIVE,K03584.01,0,1,0,0,8.268081087,71479.3,1320.5
KIC 2019076,FALSE POSITIVE,K03585.01,0,1,0,0,3.564614021,94342,728.8
KIC 5879448,FALSE POSITIVE,K07745.01,0,1,0,0,533.47707,210.6,15.3
KIC 7376490,FALSE POSITIVE,K03586.01,0,1,1,1,5.877122413,15647.1,287.6
KIC 11968513,FALSE POSITIVE,K03587.01,1,0,0,0,1.036592635,124498,444.7
KIC 4263529,CANDIDATE,K03358.01,0,0,0,0,10.10404351,1322.4,39.5
KIC 7866921,FALSE POSITIVE,K03360.01,0,1,0,0,91.4999978,65496,1018.4
KIC 6619815,CONFIRMED,K03361.01,0,0,0,0,65.9407869,580.4,19.8
KIC 6113752,FALSE POSITIVE,K07763.01,1,0,0,0,406.45737,284.2,12.7
KIC 3098197,FALSE POSITIVE,K03362.01,0,1,1,1,30.47639859,130569,236.2
KIC 11651712,CONFIRMED,K03363.01,0,0,0,0,14.53260546,328.9,29.0
KIC 7697103,CANDIDATE,K03430.01,0,0,0,0,13.9248005,195.2,11.2
KIC 9267996,CANDIDATE,K03431.01,0,0,0,0,19.6001405,282,19.7
KIC 7045605,FALSE POSITIVE,K07808.01,1,0,0,0,361.526458,525.1,14.0
KIC 8738775,CONFIRMED,K03432.01,0,0,0,0,48.0506878,274.5,15.1
KIC 7093401,CANDIDATE,K03433.01,0,0,0,0,34.08429351,3746,28.7
KIC 7877818,FALSE POSITIVE,K03816.01,1,0,1,1,9.44942628,1211.9,81.1
KIC 5636642,FALSE POSITIVE,K03817.01,0,1,0,0,0.933489066,14259,374.5
KIC 6515722,FALSE POSITIVE,K03818.01,1,0,0,0,1.908525084,218.9,26.9
KIC 6679504,FALSE POSITIVE,K07788.01,1,0,0,0,0.798467681,120.7,9.4
KIC 5560831,FALSE POSITIVE,K03819.01,1,0,0,0,0.867721348,97653,587.9
KIC 5305404,FALSE POSITIVE,K03820.01,1,0,1,1,161.252567,2911.5,94.7
KIC 3728432,CONFIRMED,K03893.01,0,0,0,0,3.90863457,867.2,36.6
KIC 5473535,FALSE POSITIVE,K03894.01,0,1,1,0,1.673662758,316.4,33.4
KIC 12106934,FALSE POSITIVE,K03895.01,0,1,1,0,5.93717724,25450,56.3
KIC 6222898,FALSE POSITIVE,K03896.01,0,1,1,0,3.89043062,195.4,14.4
KIC 3955866,FALSE POSITIVE,K03897.01,0,0,1,0,16.8282542,655.3,78.3
KIC 11200767,FALSE POSITIVE,K03667.01,0,1,1,1,2.489549075,2829.7,160.6
KIC 8589731,FALSE POSITIVE,K03668.01,0,1,1,1,4.469731089,3159.6,286.7
KIC 4356766,FALSE POSITIVE,K03669.01,0,1,0,0,1.731803197,44612,221.1
KIC 2167890,FALSE POSITIVE,K03670.01,0,1,1,0,2.64830047,12668,79.8
KIC 4935914,FALSE POSITIVE,K03743.01,0,1,0,0,3.486318703,60135,190.7
KIC 11303811,FALSE POSITIVE,K03744.01,1,0,0,0,1.705780649,15498,31.8
KIC 2437783,FALSE POSITIVE,K03745.01,0,1,1,0,7.45306683,46552,84.3
KIC 12062660,FALSE POSITIVE,K03746.01,0,1,0,0,2.929299629,83918,374.6
KIC 9777087,FALSE POSITIVE,K03747.01,1,0,1,1,5.50811352,40380,100.5
KIC 5956776,FALSE POSITIVE,K03821.01,1,0,0,0,0.569115097,585597,229.6
KIC 8883727,FALSE POSITIVE,K03822.01,0,1,1,0,2.529073751,1572.9,73.4
KIC 4820550,CANDIDATE,K03823.01,0,0,0,0,202.1168173,2701.2,56.3
KIC 6516874,FALSE POSITIVE,K03824.01,1,0,0,0,0.916326699,96384,251.6
KIC 9161118,FALSE POSITIVE,K03898.01,0,1,1,0,1.306723495,12456.6,311.7
KIC 3556229,FALSE POSITIVE,K03899.01,0,1,0,0,0.7967202,167719,716.6
KIC 11911580,FALSE POSITIVE,K03900.01,0,1,1,1,359.102042,1102.9,26.5
KIC 9480535,CONFIRMED,K03901.01,0,0,0,0,160.130899,1183,32.4
KIC 10583225,FALSE POSITIVE,K03902.01,0,1,1,1,2.69634575,185.2,35.4
KIC 5215251,FALSE POSITIVE,K03903.01,0,1,1,0,2.553924603,1680.1,100.5
KIC 10383696,FALSE POSITIVE,K03671.01,0,1,0,0,8.487871809,118814,483.9
KIC 9777090,FALSE POSITIVE,K03672.01,0,1,0,0,5.50817321,226850,268.7
KIC 11455484,FALSE POSITIVE,K03673.01,0,1,0,0,6.142812722,96593,316.1
KIC 2446623,FALSE POSITIVE,K03674.01,0,1,0,0,175.06586091,45134,320.6
KIC 9596089,FALSE POSITIVE,K03675.01,0,1,0,0,20.8392148,177508,197.6
KIC 5738506,FALSE POSITIVE,K03676.01,1,0,0,0,9.50158045,443400,314.9
KIC 4247807,FALSE POSITIVE,K03748.01,0,1,1,1,2.050435466,7765.3,445.8
KIC 11547869,CANDIDATE,K03749.01,0,0,0,0,10.72725536,56197,160.5
KIC 7700590,FALSE POSITIVE,K03750.01,0,1,1,1,1.507101452,15847,273.5
KIC 9053086,FALSE POSITIVE,K03751.01,0,1,0,0,1.274841686,50253,353.0
KIC 5467113,FALSE POSITIVE,K03825.01,0,1,0,0,2.845746618,557741,829.1
KIC 8240123,FALSE POSITIVE,K03826.01,0,1,1,1,2.30120705,1688.1,132.5
KIC 5114623,FALSE POSITIVE,K03827.01,0,1,0,0,337.377514,6110,60.0
KIC 10031907,FALSE POSITIVE,K03828.01,0,1,1,1,8.58965725,1161.5,107.8
KIC 5480736,FALSE POSITIVE,K03904.01,0,1,1,0,8.56751264,347.9,17.9
KIC 8487748,FALSE POSITIVE,K03905.01,0,1,0,1,1.061934313,607,70.0
KIC 9892856,FALSE POSITIVE,K03906.01,0,1,1,0,2.406574511,738,63.9
KIC 7137213,FALSE POSITIVE,K03907.01,0,1,0,0,28.64338839,624.3,23.1
KIC 6795089,FALSE POSITIVE,K07792.01,1,0,0,0,96.231257,938,8.8
KIC 3340313,FALSE POSITIVE,K03677.01,0,1,0,0,30.5528701,63521,510.8
KIC 4150804,CONFIRMED,K03678.01,0,0,0,0,160.88451966,7590.4,526.1
KIC 5021174,FALSE POSITIVE,K03679.01,0,1,0,0,4.04506346,360177,483.9
KIC 9025971,CONFIRMED,K03680.01,0,0,0,0,141.2415405,12990.5,380.9
KIC 2581316,CONFIRMED,K03681.01,0,0,0,0,217.83184293,9148.7,1244.4
KIC 6314185,FALSE POSITIVE,K03752.01,0,1,0,1,1.433262145,1849.5,159.3
KIC 8620561,FALSE POSITIVE,K03753.01,0,1,0,0,0.782046543,340464,534.0
KIC 8937019,FALSE POSITIVE,K03754.01,0,1,0,0,5.663604992,163385,169.4
KIC 9896435,FALSE POSITIVE,K03755.01,0,1,0,0,18.076610347,65280,380.6
KIC 10352938,FALSE POSITIVE,K03756.01,0,1,0,0,6.47173281,6472.7,94.5
KIC 10676927,FALSE POSITIVE,K03830.01,0,1,0,0,1.031100362,129157,178.5
KIC 5649836,FALSE POSITIVE,K03831.01,0,1,0,0,0.597933142,284383,1490.3
KIC 7620660,FALSE POSITIVE,K03832.01,0,1,1,0,5.36652724,3122.5,50.7
KIC 3836399,FALSE POSITIVE,K03834.01,0,1,1,1,1.540392098,1022,87.2
KIC 2581554,CONFIRMED,K03835.01,0,0,0,0,47.1484324,1113.8,54.5
KIC 10363115,CONFIRMED,K03908.01,0,0,0,0,59.3627946,233.6,51.5
KIC 5966810,CANDIDATE,K03909.01,0,0,0,0,247.891041,956.6,34.6
KIC 10491062,FALSE POSITIVE,K03910.01,0,0,1,1,2.199076661,777.4,56.2
KIC 9761615,CONFIRMED,K03911.01,0,0,0,0,1.79110997,167.5,24.3
KIC 4058881,FALSE POSITIVE,K03912.01,0,0,1,0,7.77241144,286.9,18.9
KIC 6863158,CANDIDATE,K07793.01,0,0,0,0,1.99469354,75.1,8.9
KIC 8621353,FALSE POSITIVE,K03682.01,0,1,0,0,11.344347453,258242,437.2
KIC 10795103,CONFIRMED,K03683.01,0,0,0,0,214.3120439,4523.4,562.8
KIC 9394601,FALSE POSITIVE,K03684.01,0,1,0,0,0.876826336,138366,1338.1
